Age,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Var
50,0.11890810773957311,0.11005883651182055,0.12906356678364322,0.11832090629558781,0.10953892055447503,0.1283872450366416,0.11754487358146995,0.10885347157301149,0.12749659050942602,s13
51,0.11976473618203534,0.1111307498540202,0.12990503011319204,0.11916120362221524,0.11061209070065708,0.12922157435650955,0.11836613015143241,0.10992855070438945,0.12831877955707405,s13
52,0.12064243332685468,0.1123220278762661,0.1306030137219426,0.12002554825564497,0.11179228911055705,0.12990326145581607,0.11920858033816606,0.1110938846109241,0.12895695980095345,s13
53,0.1214859963874568,0.11347979168974154,0.13116133809297875,0.12086568958302037,0.11293258552207558,0.1304461186864948,0.12004039922875226,0.11221138801499268,0.1294988889627697,s13
54,0.12242748854071422,0.11450381059447073,0.13173067943620648,0.12179353033721,0.11393508767180847,0.13100800828137946,0.1209672320409777,0.11318618714690239,0.13005911071629161,s13
55,0.12342097560437307,0.1154671787011244,0.13244302289224502,0.12278704724043368,0.11489698444475313,0.1317554992137996,0.1219420758414199,0.11415007470266438,0.1308501425816257,s13
56,0.12429474564639453,0.11660535308684063,0.1332551448728934,0.12364273948947754,0.11599855124383557,0.1325358996878443,0.12278836453411182,0.1151994290983121,0.1315892396415983,s13
57,0.12521958702504637,0.11776031769806267,0.13407680994980858,0.12457051320112121,0.11715950956789482,0.1333484382033748,0.1237108099636062,0.11637763642793815,0.13238955366354407,s13
58,0.1261195469882434,0.11885634936486691,0.13470133533907855,0.12545109534804633,0.11824447670542593,0.13395342564809862,0.12457587536748864,0.11743863668130143,0.132969389828251,s13
59,0.12703519295118038,0.11981353654274415,0.13555729375192535,0.12636382986358358,0.1191863535210507,0.13479527884338693,0.12545652803413648,0.11836056025445048,0.13379282384900495,s13
60,0.127981697470152,0.1209314747490295,0.13646281396703594,0.1272893097238679,0.12029095331408209,0.13569032507989479,0.12639389129596007,0.1194482646094987,0.13467418778305038,s13
61,0.1289924446901977,0.12194198197515657,0.13737446069490758,0.12829433988717592,0.12132284238476931,0.13659158042251512,0.12737130295833743,0.12049573976559434,0.13556186148994653,s13
62,0.12993893543055748,0.12298190020656243,0.13824958944829574,0.12922865426001856,0.12230926484260017,0.13744435456219783,0.12830490933889388,0.1214239985784288,0.13638539318809648,s13
63,0.13090810425185717,0.12392487753400959,0.1390476872082499,0.13018118097134596,0.1232511929851203,0.1382464668256677,0.1292310065339244,0.12235607378342296,0.13719273239878862,s13
64,0.13188327587028775,0.12490190433929554,0.1398217163037408,0.13116407562321197,0.1242080332711166,0.13902725630318824,0.1302039018348329,0.12329500262605463,0.13798233366089147,s13
65,0.13290981980433395,0.12580556377669233,0.14085232726075628,0.1321650453469735,0.12511010482323504,0.1400400248793289,0.13116243898751334,0.12419499434379101,0.13893946530995022,s13
66,0.1338933182895995,0.12688622213229686,0.14173117127930543,0.13312592177857396,0.12619194146149823,0.14091607003825962,0.13213821271416915,0.12527835722114716,0.13984412900781562,s13
67,0.13494897728866045,0.1275568304041459,0.14278522322501935,0.13417456702422886,0.12685544369612783,0.14197237387477799,0.13314631180753322,0.1259325711225207,0.14089869289334178,s13
68,0.1359608425586227,0.1285160768023056,0.14375530263641156,0.13517635342152806,0.12778985024262426,0.14291522394293463,0.13415216478662856,0.12683459529813154,0.14181689124277913,s13
69,0.13697519429198526,0.12943455349813993,0.1448340117769521,0.13618081350441433,0.12870683988368667,0.1439696043859119,0.13513530351992303,0.1277422574403361,0.14283342875311958,s13
